t(s),x(cm)
0.0,-0.07649094479459059
0.0009318776873829568,-1.2509300110834571
0.0018637553747659135,-2.496950284536732
0.0027956330621488703,-3.709279626907123
0.003727510749531827,-4.13714163279659
0.004659388436914784,-4.941098605577455
0.005591266124297741,-5.0704405732777635
0.006523143811680697,-4.755240669409595
0.007455021499063654,-4.2935800940425075
0.008386899186446611,-3.5189773982079005
0.009318776873829569,-2.230592138666929
0.010250654561212524,-1.0555100943704343
0.011182532248595481,0.16345179281054945
0.012114409935978438,1.690655588920501
0.013046287623361394,2.690928127369266
0.013978165310744351,3.746451770159576
0.014910042998127308,4.004647294811221
0.015841920685510266,5.039904965562849
0.016773798372893223,5.13910185044246
0.01770567606027618,4.536986702640126
0.018637553747659137,4.5141476469875395
0.01956943143504209,3.4492020775101397
0.020501309122425048,2.20740726205426
0.021433186809808005,1.0432908103242222
0.022365064497190962,-0.02057000223915459
0.02329694218457392,-1.3896214437750485
0.024228819871956877,-2.7354142111667774
0.025160697559339834,-3.6967405017622186
0.026092575246722788,-4.235899534883523
0.027024452934105745,-4.748542635990167
0.027956330621488702,-4.749136664605736
0.02888820830887166,-4.909161693246646
0.029820085996254617,-4.064304736896002
0.030751963683637574,-3.5789148744811317
0.03168384137102053,-2.645651738279713
0.032615719058403485,-0.8816971285329241
0.033547596745786445,0.3612275664627274
0.0344794744331694,1.7177558379826614
0.03541135212055236,2.745684259810341
0.036343229807935314,3.604355530333087
0.037275107495318274,4.623557613297886
0.03820698518270123,4.956985799595565
0.03913886287008418,4.95687939425281
0.04007074055746714,4.75962689783893
0.041002618244850096,4.177439461373486
0.04193449593223306,3.2662375866769784
0.04286637361961601,2.311235202971001
0.04379825130699897,0.9422063903456134
0.044730128994381925,-0.5800108752394719
0.04566200668176488,-1.5330799972492377
0.04659388436914784,-2.728637819880304
0.04752576205653079,-3.505729300631705
0.048457639743913754,-4.344053022199503
0.04938951743129671,-4.956873332294603
0.05032139511867967,-4.96781231069268
0.05125327280606262,-4.4755259636857545
0.052185150493445576,-3.9549719743055443
0.053117028180828536,-3.2420925475479945
0.05404890586821149,-1.8917210439146253
0.05498078355559445,-0.619370848235185
0.055912661242977404,0.6780955676625806
0.056844538930360365,1.4660295655979483
0.05777641661774332,2.818986153304662
0.05870829430512628,4.11687506251145
0.05964017199250923,4.536581343048488
0.06057204967989219,4.962617800941121
0.06150392736727515,4.903028574158427
0.0624358050546581,4.418994789988246
0.06336768274204106,4.172185461769284
0.06429956042942402,3.0044925029441063
0.06523143811680697,1.9455985235495783
0.06616331580418994,0.6216684303882847
0.06709519349157289,-0.6920417697492649
0.06802707117895584,-1.97275474222238
0.0689589488663388,-3.0443951074736746
0.06989082655372175,-3.9107050308609455
0.07082270424110472,-4.591244887355979
0.07175458192848767,-4.872740939553768
0.07268645961587063,-4.577692067867601
0.07361833730325358,-4.482375387017056
0.07455021499063655,-3.958741617945619
0.0754820926780195,-3.2407787327741957
0.07641397036540246,-1.750864893612209
0.07734584805278541,-0.9506703748733587
0.07827772574016836,0.7663020404853529
0.07920960342755133,1.8306715011602637
0.08014148111493428,3.145103756653862
0.08107335880231724,3.9128771488084273
0.08200523648970019,4.539106115428845
0.08293711417708315,4.540947338467978
0.08386899186446611,4.6510315722211795
0.08480086955184907,4.586722019822088
0.08573274723923202,3.7663374163319827
0.08666462492661497,2.7548727091938763
0.08759650261399794,1.5780633767014531
